item_id,sample_id,task,target,choice_count,character_count,input_sha256,normalized_sha256
KUAKE-QIC:dev-19315,dev-19315,KUAKE-QIC,就医建议,9,73,7db28cfc1287af53060d0092291f43b2d52580dbd01f7e63f12131211b47ffd7,b1c28c7acccca54e7bd30837b7a16a1bc4b0f051d69fd52a0210b3aa82472835
KUAKE-QIC:dev-19859,dev-19859,KUAKE-QIC,后果表述,11,80,0929f0c0f36988ba788b0e246e575c250da1f4d2dd22724dabd84e72748853d3,8feaf11667333421bb96391e6a8eabd5ba7056e0e8d2e867417a0e5b0f2f976f
KUAKE-QIC:dev-20043,dev-20043,KUAKE-QIC,病因分析,11,80,b5b5a219476fd2e77c1033563f7483cd547d066fad81f81a28a95b8a33c20242,8d23cefbae59c148bf067750236fc9f545079ab962a33d48458f5ae93daa7726
KUAKE-QIC:dev-20047,dev-20047,KUAKE-QIC,病因分析,9,84,7bf99b5f954b37327e2caa34fe9caee4c570b9d2f3e5329036a9f3d97169d62f,91f811b2ecb9aaa69d804851150bec6d673b7ad3c2e6070cb7f83c5b43fb7c5b
KUAKE-QIC:dev-20068,dev-20068,KUAKE-QIC,疾病描述,9,74,00f6efe0041c954ded7a87682cc55bd2844c7fea33d322481845a59f81c2eab8,963c32d8600f718d7d2c1af1e69af69588b080fac655fb1cf65d7cf3486cccf2
KUAKE-QIC:dev-20202,dev-20202,KUAKE-QIC,后果表述,11,88,ece6be4f249caf2a1bf30f2e5a95a15999c69cca7933fc6355d88a9209c52e82,684a7670edc31ffbd37d5773f03ffa17bf69d486a5665b89e11402b43ca8c2ce
KUAKE-QIC:dev-20210,dev-20210,KUAKE-QIC,后果表述,8,78,775241ea1432151b36d09d318682746a6cdbd72a8d6a599ee5c2e1a9783fb426,598bf104fa5f0ee29695d6c6a16be08476a139e01257a124dea14869748b3fd1
KUAKE-QIC:dev-20213,dev-20213,KUAKE-QIC,后果表述,9,84,3c7cabea4d0fac46fa2fc25ff0db31d950e8fd6e14149d375a84ee520e6a54ad,2f0f98ba8326db9cdd21b629bb41ab7c91e2e605ce9687674d0ebd501c56f73a
KUAKE-QIC:dev-20376,dev-20376,KUAKE-QIC,非上述类型,11,86,22c69ef1698ec4e19abeb5c1838700bc8222fa66ba8b6a087dbf67985edb2799,9b926cab06c2bc0e34c7285497f5e6010dbfb0f8b30dd27d0ba244a709667ab4
KUAKE-QIC:dev-20446,dev-20446,KUAKE-QIC,非上述类型,8,84,a142fd7a0140a135027d7a69837573fdb58393801073d91fddcea0586e972a4c,db42d9c583dc9e777548fdac875b26318782f1e553f06c3944549df36d8a2035
KUAKE-QIC:dev-20664,dev-20664,KUAKE-QIC,就医建议,10,70,d4c1d8fc96fe127472c339215420f51e8fb2803e539ca52354f9855a4b32c47b,c11e9971c60fa8e1868be146a80155df7e1c2402208f22149e66097f563dd5cb
KUAKE-QIC:dev-20732,dev-20732,KUAKE-QIC,疾病描述,11,78,0bee8b8e2aeedaa04c4d99a4b75767dbf6cd719496441ab487dc66c86becd9be,bed9546059401cd7e02aff1ca5ef58e7288b3389851ba65765753f9ae60a84a5
KUAKE-QIC:dev-20978,dev-20978,KUAKE-QIC,病情诊断,9,76,ebd8689a684c3d852c57b529d1e62cfbe85b2af60cf1a9b9991099ba94f9a254,8ba22aba7a60ff6eb15c27afe5afe49381ea17b6b388538b209fca19d8a3d84d
KUAKE-QIC:dev-20996,dev-20996,KUAKE-QIC,病情诊断,9,79,698051cd25701a528e71dc140b3d691a7bb85a2a5f4a864f0b25a8a8b7c3798e,0778d26a75d3592e59e019727f789ee2e5f2ba6fe50ba965cddeb1fc5bc296a4
KUAKE-QIC:dev-21009,dev-21009,KUAKE-QIC,病因分析,11,77,91ec7e66d6019f316ced65e274c090430269f012b197777d0acbb8f267f95b15,64d0a9d68409f6c3fc4840cee7a03587e098f3590d61bbfd6a4995406ff8c1fc
KUAKE-QIC:dev-21177,dev-21177,KUAKE-QIC,疾病描述,11,83,7212e5fa51836d9743186b3fd6ccfc371c8554506598731fefa397666e6482dd,a7ec2de6906837b1badfaec8686433ed822fac7702d360a25da66efedfba8a4b
KUAKE-QIC:dev-21412,dev-21412,KUAKE-QIC,后果表述,9,94,6797ecf9b97835cda3e909aac28240317824f0164bebb25d1384ceedda5fc19c,5634c493c09f46ce73df38c737a877b73d6961c16684f5be00ee6b6af4105a4e
KUAKE-QIC:dev-21432,dev-21432,KUAKE-QIC,后果表述,8,92,49ec73e159bcf6e20decbbd7d63a0bff406feab2dd86956cdb9c96acd7c84eba,7c321207ae5c0a618e7db486c3d3e36326ee9a7fda54c24cd8b29c7443d872e3
KUAKE-QIC:dev-21434,dev-21434,KUAKE-QIC,后果表述,10,99,5303e936edbf35a1bb66baa17e4567f8ed337c6512384bb60cb2712b7e84d711,4fe73b03891ec47874bffefb52725841aa45ee5a1c3f83f8ee8bfca2e7cbbf0a
KUAKE-QIC:dev-21644,dev-21644,KUAKE-QIC,就医建议,8,74,63a06b4a56e04f69538e0ca7bb473a15911961ac8a4d5fa88a47d5ac5fde8a32,3c3c25ada02b10be75c8d78ba7355bc1400062e2af902d041f07133699452e0a
KUAKE-QIC:dev-21942,dev-21942,KUAKE-QIC,功效作用,9,76,e9d94cfe949f73d91f2e87ad9ba77765d81b93c3b9401eb1f8b0ffcaa6d7bf86,5ca0fb6af07eaab653fab17c0148ed297ac4e10a6cb319e01b6f7e25f5541da0
KUAKE-QIC:dev-21964,dev-21964,KUAKE-QIC,功效作用,11,90,d9a5d7331eb923f8acdedfe21822b97bd9d7dc3c371dade6145aa390f1268db9,bd28a2df9c4af607dcf82d4337e6fefd77e193fed5ea205c40f7eeb2b6b0deff
KUAKE-QIC:dev-22042,dev-22042,KUAKE-QIC,治疗方案,11,100,c7dbcb41cb7a4cd44df0b48df59e441fa864d8ac704d90a5479784147c04e2af,9a1559bc11ed0cbcbe2c5bc194402c2e4f033627cfd90301e59ea8b16b59d075
KUAKE-QIC:dev-2217,dev-2217,KUAKE-QIC,病情诊断,9,71,1bc6f76dd12e18abab31fa896ecf4d8864239909e282c7607ba58639785bc6fa,e0e5bd52a47ad31b045cdde6d2cb3db9e894915be418a230d1f16bf3612abd4b
KUAKE-QIC:dev-22204,dev-22204,KUAKE-QIC,后果表述,11,80,2406fe06ba86a040a691f5f6438df6280eb73bd22d075e0b4ec51e4f362a0e51,93f3a76327ff91bc60e694673bd49c5e0d4da8a0b0dd3836dc7ab741e45fa1aa
KUAKE-QIC:dev-22225,dev-22225,KUAKE-QIC,医疗费用,11,88,85896d379c46f61f1a27a2e91bf52a8875355661eab723b0afad712a7da6ac82,a8b592d59ef886426cac842bc63e7c9bf0f3ba53086228661398f9861e4c71f6
KUAKE-QIC:dev-22229,dev-22229,KUAKE-QIC,医疗费用,9,74,f5a3dd8385020615196b6940a256a348e96f46e18688992948a640bbb0c81b76,d2f526258ddf6997d9ba43cdda094f73856a7135148cd34e09de05bd2bd3e0b3
KUAKE-QIC:dev-22256,dev-22256,KUAKE-QIC,病情诊断,11,115,7c7e3fc08452489cbd95a4f792780f34b4568c2c141274201f38ae20d921fa0f,0cdd740ef1b879a71af86122999de3417891a47b9ca0d67b6b96d6888a954db1
KUAKE-QIC:dev-22314,dev-22314,KUAKE-QIC,后果表述,9,69,5c073c4a9df049f8d3d5e3d6713afa4b4aa492a562b04b3070792ff52a57c934,68dd4f96dc693a5d6b07f9065fafbed852052235aad42faef03a04b46f689643
KUAKE-QIC:dev-22330,dev-22330,KUAKE-QIC,后果表述,9,74,db76625862146e25c55440e3127342cee09cba2142b1849a71c0ec32ed6a6b59,15160d3d3a892fd9ab54bfe5729d4754f8822fcc388ac7c4d462a617ac0be74c
KUAKE-QIC:dev-22536,dev-22536,KUAKE-QIC,就医建议,9,76,1a7f7e2a340aff38581923c389aa1ef968cabdf529776c05b3369d40c7d119b7,a364fe5ceb96e555a41689237f5f0356188eebb31a8b21f97cad993e93577a4b
KUAKE-QIC:dev-2256,dev-2256,KUAKE-QIC,病情诊断,8,82,4deeb454fe2a60072bef9c95609151f45ffc8e1db33e58cd42d06518ff835585,73c1202ce06c902769855a7283d893beb85cb847db18c9775af4c8c1119878db
KUAKE-QIC:dev-2300,dev-2300,KUAKE-QIC,注意事项,9,92,565c4b44f0f35e49cd043340c238ce9bd006d8295ca38ac065362d7722602fcd,646780a7dce71cc4a83a78c5d8187354a9b1abe830ff16615f9e2eb1ed41c158
KUAKE-QIC:dev-23028,dev-23028,KUAKE-QIC,后果表述,11,82,0e2e1cb8e3442bd59724223548a37ef34f42345bfc1593351928f2941f694a41,d20171d331f68640b15fe944732926fc04a02627fd21afe25e771f9f6474d0bb
KUAKE-QIC:dev-2305,dev-2305,KUAKE-QIC,注意事项,11,92,4097fd1cbcb3fe46aa40cc892a86104ce0500dc2d6955d19c2b2d316c154b5d1,5ed101a67e69d9950c8eac6ccc617dbd341581161563fe8f36367683925d7023
KUAKE-QIC:dev-23098,dev-23098,KUAKE-QIC,疾病描述,10,85,01237303d02193abd15c47bd74549d8b11789cf35f09ece548422d03e3dc6b7f,bbbcf64cb226bab07d410e739c1f57041e5c09a7ff50fc9910c24da1cffd99ab
KUAKE-QIC:dev-2334,dev-2334,KUAKE-QIC,治疗方案,11,85,0aed3e942464cfaaced1942c955ac7c086dfc630580ccfa1ddb33d90728a9b06,b1fa0167af55cc3f80168fdf129fdc7e89ca41c2422693d55a651f467f75638f
KUAKE-QIC:dev-23402,dev-23402,KUAKE-QIC,就医建议,11,93,fa2235348651849f60a8517b72c725f7a338b1c9fdf34a4841d563d0875f5816,cb3c8bba3febb5dcea7ecefafc6d268bab501eeaf706bb7ff069958157c96c38
KUAKE-QIC:dev-23404,dev-23404,KUAKE-QIC,就医建议,8,74,e5f0cbc5b647125f3685b8720e1ad624efcc33161ee67948ceb29ec8563773c2,6fd4f81ad65961db5561f8b231c86a55f8a26382fc76d219b96ba0db9e4e6d29
KUAKE-QIC:dev-23410,dev-23410,KUAKE-QIC,就医建议,11,97,632d41d5d18fe8ce8211c9ff685b4046e43e890049d320b06cded6fe114e9946,1d934008211cb1b417c7b5d19d355ddd5bd88c84bd441e68fa894ef39aff6888
KUAKE-QIC:dev-23555,dev-23555,KUAKE-QIC,指标解读,9,75,047a211f35d643b2e3df155a6d308003cd4cd28bb511d1fbe9cb337ec7a3ffb2,7654c696fd604fe561ca6552ed35dcfd37576bf718accd003f9f57e3fabcdb41
KUAKE-QIC:dev-23563,dev-23563,KUAKE-QIC,指标解读,9,73,04a96d276537a957771d1117d742d214ad077dc60aba3b4cac62622e23ded746,aa62d3d460bb86557a8d730753be8498759f6cfde6b2f56e06702fd231a895d6
KUAKE-QIC:dev-23617,dev-23617,KUAKE-QIC,病因分析,9,83,1b48089b25ffdcd03e96a762c12c529539773c47c15c9c2bbc73207855559e06,8d02ef2e79a3ae0a090d8348b0697de95230836257f70a0d187242ffba4e47fa
KUAKE-QIC:dev-24017,dev-24017,KUAKE-QIC,注意事项,9,68,8ba05fbe7db1e940f33d7e6f0df8c72466b55275bc82c995c39add123980b549,82706817b0f23997943511a579380c1f82ef23cffc31209d0cd0af5ede7beed7
KUAKE-QIC:dev-24024,dev-24024,KUAKE-QIC,注意事项,11,85,878c6d5a93a371a313a4b00334598a6da5ca4b2273de17b901ae92dd231f5e04,95e925d46fff9089edc68efc4fcfd52b12e1611b43dda437d74358772951c04b
KUAKE-QIC:dev-24060,dev-24060,KUAKE-QIC,病因分析,11,81,f736e613333da6facaaf0a51bb15e39e98d5e77498c57a433f7c9ca48d4b44f8,162d205eca2901e1b03d88568c0bafff39e9032839690330bdd20242cf8df30a
KUAKE-QIC:dev-24064,dev-24064,KUAKE-QIC,非上述类型,8,71,aca31e10fe2a77a3d36c99a464229c375227641b93466bed6a9a55c1f3755fc2,b4c42f8faee8c4bc72a34f01ab346c40977f66d1962a35667a401092b7f8f932
KUAKE-QIC:dev-24076,dev-24076,KUAKE-QIC,病因分析,11,80,c5427ecce991bacf4ae9af73abf6164faf9881a7cb27504e0b827351e596e9f6,d293ff8c6571007ef94ca15da0333869f19eb8dadaef5cfc7ad2e01808715276
KUAKE-QIC:dev-24091,dev-24091,KUAKE-QIC,医疗费用,9,69,89d19392af9ccbbf7cd849c190c4a20c6080800e5ee2a80fc2d405a5d1b9556c,82cddd9104fc91d202c8be16c2a71ba24168bc0d35ad41081857e365a0f5e8c9
KUAKE-QIC:dev-24096,dev-24096,KUAKE-QIC,医疗费用,11,96,d27c9e61d6ca6da86f75c578db5b24d9a09e2f4472fa1b66b1afcc0dac32ede7,213375b2cba64a858325637cd5406bcaf186057942152794fb2e7ebd65a9feaa
KUAKE-QIC:dev-24101,dev-24101,KUAKE-QIC,医疗费用,9,77,2af86b6862252e2dd02abdf6bef3d3790d42f69703c6cd18bd53f79295ee14ad,a7643fce00f307181dfa05ef246da7074e550c9cd6ddd50856768a42556a93b6
KUAKE-QIC:dev-24395,dev-24395,KUAKE-QIC,非上述类型,8,85,3531bd94d28f9b94945178fb9f742347edab616dd9b8f7e455beb67e0122589e,1254b39d23da1a7a8841473b45fe9bf8181aa04f44ebfee8291efd2eac885daa
KUAKE-QIC:dev-24417,dev-24417,KUAKE-QIC,注意事项,8,74,65f6fd7afe7dfeb293e440edf3bf8b0c1a902ac0e9e5943e2a5a8324d2c91928,89d766e29b7f4392046e136f7842f968828726e54f356a7bc53de311b83054f2
KUAKE-QIC:dev-24418,dev-24418,KUAKE-QIC,注意事项,11,92,10839df5afc5ef519d9edc6afc85eb58b01e5ffa96736558a1b32cacef15ec7e,3935edb54720978ef1e311b1bc782e81f87224fcce3135e83fd2f122813e2df4
KUAKE-QIC:dev-2447,dev-2447,KUAKE-QIC,疾病描述,9,70,c3dfe554eab6e8dbf2fed0c13153f1bdca84bd4922e3f9e29b9e8abf0178120b,dd5bb878d37a461b2b6bc798e230a1a652872f6e8726a7dc8a9fdea6b2ee69f0
KUAKE-QIC:dev-25015,dev-25015,KUAKE-QIC,指标解读,8,76,57c275aeb416f0c943c138118f6893b69243aefd270c0f8f6ad524c6b68d7b02,7e743ff16fe34c8affa1ff8a032f74d06a306474eb06bd5cce3fd24f7b345d6a
KUAKE-QIC:dev-25016,dev-25016,KUAKE-QIC,指标解读,9,84,f3d64797b5a9f951e80526ddd8881cd65120837878ce3d6b1715703eea8855be,654ab143aef7dad005e5831b0bd4ac99ab743e396ef5bf0918ae709c05bcb348
KUAKE-QIC:dev-25245,dev-25245,KUAKE-QIC,指标解读,8,87,0f041cd5b1db7fd8e45884f428d28387f47726c009262790f6a1f53e655d3878,d120addb523978f5fa750fb07f43c711db38b4e7b0d3cc68751e1bd384b2ded8
KUAKE-QIC:dev-25425,dev-25425,KUAKE-QIC,注意事项,9,69,5d46a57b7402c810d59c4b0c5e7c7ddb89cbcc4814dbc3f80a874f1f731730e7,d520aa87db8f02cf6de5c3e54814558ed8ca9b59392b0a097390108f871fd24a
KUAKE-QIC:dev-25464,dev-25464,KUAKE-QIC,注意事项,8,71,045933946a7604f4bbb36f057448d8ccc769e07f27b19f1cd6ce72411da66077,c369f5ab47ecea0e8cd0837e58dbb90552ba8a502df68c15fc5bf385a3fde130
KUAKE-QIC:dev-25474,dev-25474,KUAKE-QIC,注意事项,9,70,a34ea49820cc1a40771632b0482e79a26fb7e85d67613193d845f911ccd72f09,70afa403629c977b9de812408cc71ba58b9b4075d0bf8743aa2881532d8991ed
KUAKE-QIC:dev-25552,dev-25552,KUAKE-QIC,非上述类型,9,79,8dbb63f2d96040566cf4ea2a32f672cbae3170328c3c4923da8890fd4b14784d,3c33f658b3fb2c16c303b3dcd7cc1ab1524d3ae95120e705849b35194f6ae973
KUAKE-QIC:dev-25606,dev-25606,KUAKE-QIC,医疗费用,10,84,eb7fab4ecad749eea7f033c3b967650d2a190a45c0d4c6261c676d14ccc39cb7,40e344d944bd67c149fe49ba1453da27118ca5760c0d926cae68141c3742b362
KUAKE-QIC:dev-25698,dev-25698,KUAKE-QIC,指标解读,9,81,7172642d0eba532c3f3c1bb53554e82a277006fc56123bedd2086553c0f5271d,0e2c35e4bd53097459c67b1bd1d057930bcaacaa72a9763dbcfd33d9851ef870
KUAKE-QIC:dev-25701,dev-25701,KUAKE-QIC,指标解读,9,69,38efb3cef041d63ade2d544bb084e01a4166cd22d958d540209fefeb8e926476,ecf575f65ef2432fa4c758acb9a3907132a5bf20c174e1298da768212eef0ad8
KUAKE-QIC:dev-25706,dev-25706,KUAKE-QIC,指标解读,11,96,5a4fcf8fe6f179db9c40bcfc822bef56ca765573fc74fac7ffff645237707670,7c3eeef76c1ac84036cf32efd5304d0a47eef40ee3fdeb6616e8c5208a0940e8
KUAKE-QIC:dev-25711,dev-25711,KUAKE-QIC,指标解读,8,72,5260de97133d4cab3834c5d409924d2091c14a21496c8c422c1f80d97dc77e62,d1b62de1c6a21172f112db0e464ba53286760d15f702df4c2531f8ef4b3b0a2f
KUAKE-QIC:dev-25748,dev-25748,KUAKE-QIC,就医建议,9,75,e5b08b426e6804279c6b4bbe0bda54fde6f232225dd79bf2205ad3c826d3e076,7acf7299139bb8adbde15de518c2b45f3291874d5c31fc0f1c1f6cc194f5a2c1
KUAKE-QIC:dev-25791,dev-25791,KUAKE-QIC,就医建议,9,75,957498b05abc19a7ae5deef2fbb9148565a25d96bd4797325c874429790b903c,4e99c25e0987a6814403a90e7da56c9e6509767f403b14dea1b9874d44132b4e
KUAKE-QIC:dev-25828,dev-25828,KUAKE-QIC,治疗方案,11,102,bf98ef8c67e4a171c05a2c51fda22fd2db4f5299d0fc14e2bc87ad87de43de6f,34dcfffc00ccdcc7b558a60437b7a2cc19a96fd927fee8990705feff7a4b661a
KUAKE-QIC:dev-2584,dev-2584,KUAKE-QIC,疾病描述,11,91,69efc62c03ddb64c596aec28ed670c517f9b4efae343cf7ce15bf8fdc40c975a,19c1a4b877d6819c16d30c116e390629d7ca0ab76885056901bb0e551f408602
KUAKE-QIC:dev-25888,dev-25888,KUAKE-QIC,病情诊断,8,75,d44b42d6ef116c2f32c56c59afe038016c18235fa1d77509982bd755e75854c9,61c90f1347f3ba7530ecf13d4a3acfe45d0628af6ae326ffd909898a82c914b1
KUAKE-QIC:dev-25901,dev-25901,KUAKE-QIC,医疗费用,9,78,5e815a27bce1cc442011a7e83c7aebfc16f83cb12fac7519167d1b897a7a5062,2dbe735aa7c37d3048ff4e4fb3eb0bf6865aa535e6b18efc3709e2738af13695
KUAKE-QIC:dev-25938,dev-25938,KUAKE-QIC,就医建议,8,63,a4ae8568a57ba72356253b5f1b62c60cdad6642836d2c98ecc9e0581c0218669,9cf7f36e2339a2912a9727fcc8b1cc3b9214e186d524c5c6f5a828c4cc5c29ca
KUAKE-QIC:dev-26142,dev-26142,KUAKE-QIC,后果表述,9,89,21f05a146713e08ec95eb4495ff0f534d5fc94334af515ad22435fdfbae1e3d6,14f42169710d063aa6fa2154484a87c0d5ed2a694081ff4b0eb947571ebe506b
KUAKE-QIC:dev-26364,dev-26364,KUAKE-QIC,就医建议,8,73,d2e2d8156b466c2cb8638bc3e2629a671b1eaf67730ebae2bb8a6ddc161f7daf,29daa3ce9e4a6d01931c70ebc13e3e1e8431e31de6ae3baf14329c1d759efb3f
KUAKE-QIC:dev-26645,dev-26645,KUAKE-QIC,指标解读,9,84,663192f4b551892295340005bc05c77b8983fbc050aaa7ae5461356d115b37eb,26c6ce227d90d3e2956077dd741859ac1f42e1e1278cd754588a7645a947e540
KUAKE-QIC:dev-26707,dev-26707,KUAKE-QIC,病情诊断,11,77,8b7d0a86562b1a98572ca9c501249f8619bbfbcb327934bda6ad30ca26561eeb,f645fd3e7ec8ef5b93cf33c9349037cfd779d36480acd6121bb0029e12482343
KUAKE-QIC:dev-2678,dev-2678,KUAKE-QIC,注意事项,9,67,55857874bdc1efa53a15e4c21e57d69d1dbe3524e2a120a0e516b96c0e305c63,9687c20089dfb34d8be60fa17b07e6e9be063e6e835ca958232ce7c6ca808089
KUAKE-QIC:dev-26783,dev-26783,KUAKE-QIC,病因分析,11,88,156809992a139ed14be448b7cc6015d49b9ce28c91ed50e9ba8aa62a48a028e7,9b759d3a416e8bd86e5c1e66ba9b1419af06a98702044fbca18caacff152a84d
KUAKE-QIC:dev-26793,dev-26793,KUAKE-QIC,病因分析,11,89,16218c031556eb0c08203d4e7a6976baa45f794c0cbe28b7fbe30fdd2337e6e9,4e227f152c9e7294c0ba3302266052c5e62f9b11a395d676e8b7cf3c7d10c7e6
KUAKE-QIC:dev-26852,dev-26852,KUAKE-QIC,疾病描述,11,88,82dcd0ebd49cbb78244db92a80db7f6a39ad24bd608ea0d1415223c899fb930b,5d50ec08e4c9f17e31d2b909b7ffe18b5d04d04ed35bc7d56d96182bcc6622ce
KUAKE-QIC:dev-27024,dev-27024,KUAKE-QIC,治疗方案,11,89,a0803b7e9b5e5cf33d5cc18c11bcc15f191d9e234ba247510f18f473ee45844e,c18d70107fc0618fc0b64e6af136eb8d6be19943f34eec460f1e30cd899ff9a7
KUAKE-QIC:dev-27031,dev-27031,KUAKE-QIC,治疗方案,9,74,2a44fa106c21323fdfa5d33dfa96cc2fec6fa643c3f13d64ffffc5014ce13a86,4866edc723f94905d2efd2907bbde8b1e107cda62d6ca04df3f6aca35b56650c
KUAKE-QIC:dev-27126,dev-27126,KUAKE-QIC,医疗费用,11,78,2fc0f9144190d3f3a8f3417cf56ae7e2e259d1e63a43496fbd1616bb13d1acdf,282f08ff28db564240344517b9270a1110d47c0cca0bb0f5adbc4c706721da7e
KUAKE-QIC:dev-27178,dev-27178,KUAKE-QIC,后果表述,9,90,004e89eee64622b3d1898ab399a39e54ff9253953b9bcb23186916d248ab316e,93ca0c908ad5f0fe2db774bf0e0863f3e6959072d7f76cf3b7a8ae484b6f2ac8
KUAKE-QIC:dev-27180,dev-27180,KUAKE-QIC,后果表述,11,85,473120c8e4bb2408d37108017c3dae56d4104e8e8361666029e7cf66ad899be1,51367b86580369e8f61ca85b493fb88c4dc85a0c015fd5822b1497f412d9c1d1
KUAKE-QIC:dev-27184,dev-27184,KUAKE-QIC,后果表述,9,82,9e2046c6b6d20e5cc44b5d5c0eec68a9b92cba1361c5584db83b9f472cbade1a,8eea29f619d7a13304fc11c1a742f00bf4dd3d60bb2d5394dbf16361ccee72f5
KUAKE-QIC:dev-27429,dev-27429,KUAKE-QIC,病情诊断,11,99,4c859be92be3c120ede6f6835e4de8977c059c00c395e880fd9e1cc4a98f5285,01557ab9b244227335aea36f2f28dd688d95aafac785162190eeb99ca0ea868a
KUAKE-QIC:dev-27489,dev-27489,KUAKE-QIC,治疗方案,9,68,96d588e90c0e99be2cd7805cb1149a9ecce6add7ac4e8b95cd2c9b1d4f8cfa45,8e00baefe9c98915bd3496ec1048170d321b001a9ec71e7bb95c7436e805c8b0
KUAKE-QIC:dev-27513,dev-27513,KUAKE-QIC,功效作用,8,66,07acddd118372f0c6d7e07a22fefd9c17d0fa29547d99bfacef636f6d771de53,ebcba496d17b151cae4341953ad2bf18c496660e1a4bafb58c347bf25087669e
KUAKE-QIC:dev-27526,dev-27526,KUAKE-QIC,功效作用,10,81,87e960f99da2348ebfa563334816faf423e551a2f4ed0b59797da91f25d80656,4eddc11d74b1e2d4d57c22620de8fbd1da4403df6ceb5b95e920ba463c9c4e77
KUAKE-QIC:dev-27578,dev-27578,KUAKE-QIC,后果表述,9,81,e10c471cdbcf2f8fc90c3f8b0e5dbbfc26241ad317fe33955c4f905bd6de0bb7,b891cb31d797330f22ef96d8d718d731dda54a8781c31a9bfbe096a281cd9dad
KUAKE-QIC:dev-27589,dev-27589,KUAKE-QIC,后果表述,11,82,adf9b7293b88c1c4c72599b524d52ea5286aaba5427f18cb6899faa4addbd2e4,fa150894e9e0ead73c0467b13217795e5bf81c1df74dd725c1f8ca9e9c543de9
KUAKE-QIC:dev-28148,dev-28148,KUAKE-QIC,就医建议,10,82,bfde5e08343f625351d03081fb7c1a95d0c6599e03d79d6e21ef448bb32738ad,58a76e66bc124126a495f510fbce5b8860dd9b9fa15c39d3e5947b52ed3672c1
KUAKE-QIC:dev-28261,dev-28261,KUAKE-QIC,治疗方案,9,68,b115ae7b8e973aa8493c3fbcde15a5b078fcb487276c683ccc15e71620ca7519,872c5e7943880814cb63804cd178e403c75f2e4afbb65c7e8c825fb399f64cd8
KUAKE-QIC:dev-2844,dev-2844,KUAKE-QIC,非上述类型,8,83,ca6e91696af6c63a7cc2a6721422d824c41fa74eb78835f2c16e9d524d002cb4,bed944f0878e2f376f2be626ef893f570f9d7020cdc7c41298aa4666cba5223e
KUAKE-QIC:dev-28559,dev-28559,KUAKE-QIC,治疗方案,9,81,0d434fd0f8c0552914b68c0149e7dca715f8a53cbf7ec5eac026b739977c4ba9,c503498e92227527c3caa0b82500f07fb2469316962a2caba92cd9e7326bdfd4
KUAKE-QIC:dev-28576,dev-28576,KUAKE-QIC,功效作用,8,61,74269e03b686ee241f536a9ce11e2c62d195076f518eca5305943977e95aba72,48b172822041bf80abdcf5deddefce930fc6dc3d588086c0ceb10fdcbd8ddc87
KUAKE-QIC:dev-28585,dev-28585,KUAKE-QIC,功效作用,11,88,a4032dd96b14e732530e2c656f296d07b6ea88e89b2b4e6f4649562ff3feb191,940b9a828caf59f995a93ef98bd6766c615365aa414895af43b8ba653a212a21
KUAKE-QIC:dev-29146,dev-29146,KUAKE-QIC,功效作用,9,72,e6a211206762fbc5382c9b3bb836b9be1b0e3255db904c027c02833623c514bb,0b12e6dab897507a5ad863da16a3ab5f3667b0c44b8d9a074abb4a3e2dca5977
KUAKE-QIC:dev-29162,dev-29162,KUAKE-QIC,功效作用,8,77,b268e4260f13a378ca785cb82c4587fed8b4f17d3ff7e4273b46c1c9e868fb50,4337a2942744f31deaed30baeac42a5c97fa13bf19d2a68abdcdd33e7168306e
KUAKE-QIC:dev-29163,dev-29163,KUAKE-QIC,功效作用,10,91,d43916c0f5ccc7cba8c6968b4e40babb739b02d6604ec81de3aa2eea045f9f08,91e05902a3a8d0ba9cd316fffbc1e364985cf9f1618c0f29509eaa6bd23a7e18
KUAKE-QIC:dev-29377,dev-29377,KUAKE-QIC,治疗方案,9,83,d3ca0ffe9dc18c94b5867d730e975e2489a440344316f8307d93196539b4d266,3ee912c63189cf7945f9c75255c8b9fdeaed1e12d69035b6d359a4804e455905
KUAKE-QIC:dev-29797,dev-29797,KUAKE-QIC,功效作用,11,86,6d84255cff94954bd6fdd584dfd6bfa936913f6791386ccf3eb45693f4c996b4,e7f790933a2f5992ebefed05e7bafd50f7a7e839a86889a599f30903e89507de
KUAKE-QIC:dev-29812,dev-29812,KUAKE-QIC,疾病描述,9,68,2129638228852a3d73ae54ff9ad0ab3ad618b9e065df5b1dd407dc744afcd0a2,13d837bc7de03fcbe27e870610cc2acf7bb94804e0917af1e87b9a3cd8b97aad
KUAKE-QIC:dev-29884,dev-29884,KUAKE-QIC,就医建议,9,80,a9b2214896b45c3e378520859626b6aecbbdf4e0b0e4567a8db2bf2bd5140853,1da5c8c76ac8995bd49384b88f69f7d14930be15749c1c67220719b05603f000
KUAKE-QIC:dev-29889,dev-29889,KUAKE-QIC,就医建议,8,69,f308b6c1d5e79b5409065c1fda61998e1b9f16c59b5164c55107d88678d46394,90750e929c143b48d9ed8578909e2ec2045dbc2a81536fe344f8abce0f05d4e6
KUAKE-QIC:dev-299,dev-299,KUAKE-QIC,就医建议,11,88,d8287f47d5fc0294efbd478a6979646a033822b9eee79c70362d3a694edf73af,6a72d5f0b853264e4a931bac82af9d3d029ff30201a6f2f24aa51e5dcbfbbf6b
